game_id,year,season,player,commentary
7,1904,fall,France,"In this turn, France's strategy involved aggression, consolidation. It launched successful assaults, capturing Lon (from England). However, its attempted attacks on Lvp (from England) were repelled. It projected power by providing key support for Germany's efforts."
7,1904,fall,Austria,"In this turn, Austria's strategy involved consolidation."
7,1904,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BAL."
7,1904,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Smy (from Turkey) were repelled. The nation expanded into neutral territories, claiming Gal."
7,1904,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion. However, its attempted attacks on Bud (from Austria) were repelled. The nation expanded into neutral territories, claiming Boh."
7,1904,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Nap."
7,1904,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Boh, Fin."
7,1904,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bre."
7,1905,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming AEG."
7,1905,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Smy (from Turkey) were repelled. The nation expanded into neutral territories, claiming Alb, Rum. Logistically, it executed important convoys, including moving an army from Nap to Alb."
7,1905,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Wal. It projected power by providing key support for Germany's efforts. Logistically, it executed important convoys, including moving an army from Bre to Wal."
7,1905,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gal."
7,1905,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Den."
7,1905,spring,England,"In this turn, England's strategy involved consolidation."
7,1905,spring,Russia,"In this turn, Russia's strategy involved consolidation."
7,1905,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming EAS."
7,1905,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Sev (from Russia) were repelled. The nation expanded into neutral territories, claiming Gre."
7,1905,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Lvp (from England). The nation expanded into neutral territories, claiming Cly. It projected power by providing key support for Germany's efforts."
7,1905,fall,Austria,"In this turn, Austria's strategy involved consolidation."
7,1905,fall,Germany,"In this turn, Germany's strategy involved consolidation."
7,1905,fall,England,"In this turn, England's strategy involved consolidation."
7,1905,fall,Russia,"In this turn, Russia's strategy involved holding positions."
7,1905,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at Swe."
7,1905,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Mar."
7,1905,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Vie."
7,1905,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Ber."
7,1905,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ven, a Fleet in Nap, a Fleet in Rom."
7,1905,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at BOT."
7,1906,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
7,1906,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mos (from Russia) were repelled. The nation expanded into neutral territories, claiming TYS, Pie."
7,1906,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Edi (from England). The nation expanded into neutral territories, claiming LYO, MAO."
7,1906,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing War (from Russia). The nation expanded into neutral territories, claiming Boh."
7,1906,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BAL, Den, Swe."
7,1906,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NWG."
7,1906,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ukr."
7,1906,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre, Bul."
7,1906,fall,Italy,"In this turn, Italy's strategy involved consolidation."
7,1906,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pie, WES."
7,1906,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tyr."
7,1906,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Nwy, Swe."
7,1906,fall,England,"In this turn, England's strategy involved consolidation."
7,1906,fall,Russia,"In this turn, Russia's strategy involved consolidation."
7,1906,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at Gal, Alb."
7,1906,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, an Army in Kie."
7,1906,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at NTH, Edi."
7,1906,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Stp."
7,1907,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
7,1907,spring,Italy,"In this turn, Italy's strategy involved consolidation."
7,1907,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Edi (from England). However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Bur, Bel, Tun. Logistically, it executed important convoys, including moving an army from Lon to Bel."
7,1907,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gal."
7,1907,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BAL, Sil."
7,1907,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming NTH."
7,1907,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming BLA, Ukr."
7,1907,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION."
7,1907,fall,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming Pie."
7,1907,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NAO."
7,1907,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ukr. It projected power by providing key support for Italy's efforts."
7,1907,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). However, its attempted attacks on War (from Russia) were repelled. The nation expanded into neutral territories, claiming Nwy."
7,1907,fall,England,"In this turn, England's strategy involved holding positions."
7,1907,fall,Russia,"In this turn, Russia's strategy involved aggression. It launched successful assaults, capturing Ank (from Turkey). Logistically, it executed important convoys, including moving an army from Sev to Ank."
7,1907,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
7,1907,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at Apu."
7,1907,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at NTH."
7,1907,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, an Army in Mar."
7,1908,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ADR."
7,1908,spring,Italy,"In this turn, Italy's strategy involved aggression. However, its attempted attacks on Sev (from Russia) were repelled."
7,1908,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Pie, MAO."
7,1908,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming Rum."
7,1908,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on War (from Russia) were repelled. The nation expanded into neutral territories, claiming Pru, Den."
7,1908,spring,Russia,"In this turn, Russia's strategy involved aggression, consolidation. However, its attempted attacks on Con (from Turkey) were repelled."
7,1908,fall,Turkey,"In this turn, Turkey's strategy involved aggression. However, its attempted attacks on Ven (from Italy) were repelled."
7,1908,fall,Italy,"In this turn, Italy's strategy involved aggression. It launched successful assaults, capturing Vie (from Austria)."
7,1908,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from Italy). The nation expanded into neutral territories, claiming Yor, TYS, WES."
7,1908,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bul."
7,1908,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing War (from Russia). The nation expanded into neutral territories, claiming Boh."
7,1908,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Smy (from Turkey) were repelled. The nation expanded into neutral territories, claiming Rum."
7,1908,winter,Turkey,"In this turn, Turkey's strategy involved a reduction of forces. It was forced to disband units at ADR."
7,1908,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Rom."
7,1908,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
7,1908,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Mar."
7,1909,spring,Turkey,"In this turn, Turkey's strategy involved consolidation. Logistically, it executed important convoys, including moving an army from Gre to Smy."
7,1909,spring,Italy,"In this turn, Italy's strategy involved aggression, consolidation. However, its attempted attacks on Tri (from Austria) were repelled."
7,1909,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Rom (from Italy) were repelled. The nation expanded into neutral territories, claiming LYO, Tus, MAO, ION."
7,1909,spring,Austria,"In this turn, Austria's strategy involved consolidation."
7,1909,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Lvn, Gal, Boh."
7,1909,spring,Russia,"In this turn, Russia's strategy involved aggression, consolidation. However, its attempted attacks on Smy (from Turkey) were repelled."
7,1909,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
7,1909,fall,Italy,"In this turn, Italy's strategy involved aggression. However, its attempted attacks on Ven (from France), Bud (from Austria) were repelled."
7,1909,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Rom (from Italy), Nap (from Italy). The nation expanded into neutral territories, claiming TYS, ENG."
7,1909,fall,Austria,"In this turn, Austria's strategy involved consolidation. It projected power by providing key support for Italy's efforts."
7,1909,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Vie (from Italy), Mos (from Russia). The nation expanded into neutral territories, claiming BAR."
7,1909,fall,Russia,"In this turn, Russia's strategy involved consolidation."
7,1909,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at Tyr."
7,1909,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, an Army in Kie."
7,1909,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Sev."
7,1909,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Par, an Army in Mar."
7,1910,spring,Turkey,"In this turn, Turkey's strategy involved aggression, consolidation. However, its attempted attacks on Ank (from Russia) were repelled."
7,1910,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gal, Ser."
7,1910,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tyr, Ruh."
7,1910,spring,Russia,"In this turn, Russia's strategy involved consolidation."
7,1910,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Edi (from England). The nation expanded into neutral territories, claiming Pie, ADR, ION. It projected power by providing key support for Germany's efforts."
7,1910,fall,Turkey,"In this turn, Turkey's strategy involved aggression, consolidation. However, its attempted attacks on Ank (from Russia) were repelled."
7,1910,fall,Austria,"In this turn, Austria's strategy involved aggression, consolidation. However, its attempted attacks on Vie (from Germany) were repelled."
7,1910,fall,Germany,"In this turn, Germany's strategy involved aggression, consolidation. However, its attempted attacks on Sev (from Russia) were repelled."
7,1910,fall,Russia,"In this turn, Russia's strategy involved consolidation."
7,1910,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Gre. Logistically, it executed important convoys, including moving an army from Rom to Gre, an army from Rom to Gre."
7,1910,winter,Turkey,"In this turn, Turkey's strategy involved a reduction of forces. It was forced to disband units at AEG."
7,1910,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre."
8,1901,spring,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming Bul."
8,1901,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming ION, Apu."
8,1901,spring,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Gas, Spa, Pic."
8,1901,spring,Austria,"In this turn, Austria's strategy involved expansion. The nation expanded into neutral territories, claiming Alb, Ser."
8,1901,spring,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Ruh, Den."
8,1901,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming NWG, NTH, Yor."
8,1901,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Ukr, BOT, Gal."
8,1901,fall,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming BLA."
8,1901,fall,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Nwy. Logistically, it executed important convoys, including moving an army from Yor to Bel."
8,1901,fall,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Por, Spa."
8,1901,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre."
8,1901,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Hol."
8,1901,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tun. Logistically, it executed important convoys, including moving an army from Apu to Tun."
8,1901,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Vie (from Austria). The nation expanded into neutral territories, claiming Rum."
8,1901,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy."
8,1901,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Nap."
8,1901,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, a Fleet in Mar."
8,1901,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud."
8,1901,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mun, a Fleet in Kie."
8,1901,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Lon."
8,1901,winter,Russia,"In this turn, Russia's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Stp, an Army in War."
8,1902,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Rum, AEG, Bul."
8,1902,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Wal."
8,1902,spring,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Gas, MAO, LYO, Spa, Bel."
8,1902,spring,Austria,"In this turn, Austria's strategy involved aggression, consolidation. However, its attempted attacks on Vie (from Russia) were repelled."
8,1902,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Sil, BAL."
8,1902,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming EAS, ION."
8,1902,spring,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Bud (from Austria) were repelled. The nation expanded into neutral territories, claiming Gal."
8,1902,fall,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming Rum, Ser."
8,1902,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Syr. Logistically, it executed important convoys, including moving an army from Tun to Syr, an army from Tun to Syr."
8,1902,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tus, WES. Logistically, it executed important convoys, including moving an army from Spa to Tus."
8,1902,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Vie (from Russia) were repelled. The nation expanded into neutral territories, claiming Bul."
8,1902,fall,Germany,"In this turn, Germany's strategy involved aggression, consolidation. However, its attempted attacks on War (from Russia) were repelled."
8,1902,fall,England,"In this turn, England's strategy involved holding positions. Logistically, it executed important convoys, including moving an army from Lon to Hol."
8,1902,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Bud (from Austria) were repelled. The nation expanded into neutral territories, claiming Lvn."
8,1902,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ank."
8,1902,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at Sev."
8,1902,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre."
8,1903,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming Bul."
8,1903,spring,Italy,"In this turn, Italy's strategy involved aggression, consolidation. However, its attempted attacks on Smy (from Turkey) were repelled."
8,1903,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pie, ENG, TYS."
8,1903,spring,Austria,"In this turn, Austria's strategy involved aggression, expansion. It launched successful assaults, capturing Vie (from Russia). The nation expanded into neutral territories, claiming AEG, Ser."
8,1903,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Den, Swe, Boh."
8,1903,spring,England,"In this turn, England's strategy involved consolidation. Logistically, it executed important convoys, including moving an army from Lon to Hol."
8,1903,spring,Russia,"In this turn, Russia's strategy involved aggression, consolidation. It launched successful assaults, capturing Bud (from Austria)."
8,1903,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ser. It projected power by providing key support for Austria's efforts."
8,1903,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre. Logistically, it executed important convoys, including moving an army from Syr to Gre, an army from Syr to Gre."
8,1903,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from Italy). The nation expanded into neutral territories, claiming NTH, Tun."
8,1903,fall,Austria,"In this turn, Austria's strategy involved holding positions."
8,1903,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BOT. It projected power by providing key support for Russia's efforts."
8,1903,fall,England,"In this turn, England's strategy involved consolidation. Logistically, it executed important convoys, including moving an army from Lon to Bel."
8,1903,fall,Russia,"In this turn, Russia's strategy involved consolidation."
8,1903,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Con."
8,1903,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at EAS."
8,1903,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at AEG."
8,1903,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
8,1903,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, an Army in Par."
8,1904,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming EAS, BLA, Gre, AEG."
8,1904,spring,Italy,"In this turn, Italy's strategy involved holding positions."
8,1904,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Pic, ENG, ION, MAO."
8,1904,spring,Austria,"In this turn, Austria's strategy involved holding positions."
8,1904,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming SKA, Swe. It projected power by providing key support for Russia's efforts."
8,1904,spring,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NTH."
8,1904,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Pru. It projected power by providing key support for Austria's efforts."
8,1904,fall,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION, Rum. Logistically, it executed important convoys, including moving an army from Con to Rum."
8,1904,fall,Italy,"In this turn, Italy's strategy involved consolidation."
8,1904,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Rom (from Italy), Nap (from Italy). The nation expanded into neutral territories, claiming Bel, NTH, IRI."
8,1904,fall,Austria,"In this turn, Austria's strategy involved holding positions."
8,1904,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Fin, Den, Nwy."
8,1904,fall,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming NWG."
8,1904,fall,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BOT."
8,1904,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy."
8,1904,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at ADR, Apu."
8,1904,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mun."
8,1904,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at NWG."
8,1904,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Bre, a Fleet in Mar."
8,1905,spring,Turkey,"In this turn, Turkey's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming AEG, Gal, ADR, Alb."
8,1905,spring,England,"In this turn, England's strategy involved holding positions."
8,1905,spring,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Lvp (from England). The nation expanded into neutral territories, claiming LYO, ENG, Tun. Logistically, it executed important convoys, including moving an army from Bel to Yor."
8,1905,spring,Austria,"In this turn, Austria's strategy involved holding positions."
8,1905,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). The nation expanded into neutral territories, claiming Swe, Sil, BOT."
8,1905,spring,Russia,"In this turn, Russia's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming BAL."
8,1905,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Tri (from Austria). The nation expanded into neutral territories, claiming Boh, Bul."
8,1905,fall,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Yor, NTH."
8,1905,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Lon (from England). The nation expanded into neutral territories, claiming MAO, TYS. It projected power by providing key support for Austria's efforts."
8,1905,fall,Austria,"In this turn, Austria's strategy involved aggression. However, its attempted attacks on Vie (from Russia) were repelled."
8,1905,fall,Germany,"In this turn, Germany's strategy involved holding positions."
8,1905,fall,Russia,"In this turn, Russia's strategy involved aggression, consolidation. However, its attempted attacks on Ber (from Germany) were repelled."
8,1905,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Con."
8,1905,winter,England,"In this turn, England's strategy involved a reduction of forces. It was forced to disband units at NTH, Wal."
8,1905,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at Tyr."
8,1905,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Kie."
8,1905,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Par, an Army in Mar."
8,1906,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION, Apu, Tyr, Gre, Bul. Logistically, it executed important convoys, including moving an army from Alb to Apu."
8,1906,spring,England,"In this turn, England's strategy involved holding positions."
8,1906,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Den, Swe, Nwy, Boh."
8,1906,spring,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ber (from Germany) were repelled. The nation expanded into neutral territories, claiming Sil, Gal."
8,1906,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pic, Bur, NTH, ENG."
8,1906,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Ven (from France). However, its attempted attacks on Rom (from France), Nap (from France) were repelled. The nation expanded into neutral territories, claiming Rum, Pie."
8,1906,fall,England,"In this turn, England's strategy involved holding positions."
8,1906,fall,Germany,"In this turn, Germany's strategy involved consolidation."
8,1906,fall,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ber (from Germany), Kie (from Germany) were repelled. The nation expanded into neutral territories, claiming Boh."
8,1906,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Yor, Apu."
8,1906,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy, an Army in Con."
8,1907,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming AEG, Ser, Tus, Apu, Bul."
8,1907,spring,England,"In this turn, England's strategy involved consolidation."
8,1907,spring,Germany,"In this turn, Germany's strategy involved consolidation."
8,1907,spring,Russia,"In this turn, Russia's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Kie (from Germany) were repelled. The nation expanded into neutral territories, claiming Tyr, Boh. Logistically, it executed important convoys, including moving an army from Pru to Kie."
8,1907,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ruh, Bel, Bur, NWG."
8,1907,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Rom (from France). The nation expanded into neutral territories, claiming Alb, Gre."
8,1907,fall,England,"In this turn, England's strategy involved consolidation."
8,1907,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). The nation expanded into neutral territories, claiming Nwy, Ruh."
8,1907,fall,Russia,"In this turn, Russia's strategy involved aggression, consolidation. It launched successful assaults, capturing Mun (from Germany), Kie (from Germany), Ber (from Germany)."
8,1907,fall,France,"In this turn, France's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Edi (from England). However, its attempted attacks on Mun (from Germany) were repelled. The nation expanded into neutral territories, claiming Hol, Pie."
8,1907,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Con."
